城市,年份,夜光亮度,GDP_估算,第二产业占比,第三产业占比,专利授权数,R&D经费,R&D人员全时当量,规上工业企业R&D经费,规上工业企业R&D人员全时当量,信息就业人数,万元GDP能耗变化率,第一产业贡献率,第二产业贡献率,第三产业贡献率,一般公共预算支出
日照市,2021,0.26884160833058884,0.31550522552303834,0.36781609195402304,0.4542124542124542,0.0,0.09652583645383572,0.0,0.13815881526142731,0.0,0.01086956521739131,0.6511976047904191,0.6338028169014084,0.3920863309352518,0.5360000000000003,0.0
枣庄市,2021,0.07370939863015841,0.17187206473485314,0.19923371647509588,0.6153846153846153,0.018814691435661234,0.0,0.008475873835250886,0.0,0.013283599132188939,0.01086956521739131,0.7110778443113773,0.4084507042253521,0.3489208633093524,0.6480000000000001,0.025631758498507393
泰安市,2021,0.37657017150896455,0.3948022009441376,0.32567049808429116,0.4322344322344322,0.059010486598568924,0.06837108180740147,0.13086749201627368,0.17616729630548295,0.15789974498534617,0.11956521739130434,0.6534431137724551,0.647887323943662,0.5071942446043166,0.4040000000000001,0.11523246196296141
济南市,2021,0.8170946969492519,0.7190640441879712,0.0,1.0,0.7762802318269116,0.5455519952208061,0.8870466774574566,0.6578878956707561,0.5942222053058273,1.0,0.815119760479042,0.0,0.1366906474820143,1.0,0.7694156731401032
济宁市,2021,0.23172274936086731,0.288182729422282,0.1417624521072798,0.5897435897435899,0.1602563013070007,0.10554210032146275,0.25230762500546833,0.24124627145700966,0.35540288509115825,0.043478260869565216,0.4483532934131737,0.6338028169014084,0.0,0.9760000000000002,0.34398929624738117
淄博市,2021,0.5381669518252834,0.513750560959433,0.5172413793103448,0.4761904761904762,0.15316892431633156,0.1523085592853441,0.22470361783105122,0.3079462485610527,0.3100711757317398,0.13043478260869565,0.3046407185628743,0.05633802816901413,0.7374100719424461,0.3160000000000002,0.18482062027327723
滨州市,2021,0.19096322668221077,0.2581804090286322,0.46360153256704983,0.3406593406593406,0.04599146795383857,0.11577168901649469,0.12904107791241962,0.2994345970629575,0.22403227648155902,0.01086956521739131,0.81062874251497,0.4929577464788732,0.81294964028777,0.10800000000000011,0.17944955675405477
潍坊市,2021,0.23150269596334033,0.2880207522424125,0.3448275862068965,0.47985347985348,0.32635926372860613,0.2438817829831117,0.4769893696137189,0.6404726584114022,0.7661096943630343,0.11956521739130434,0.6818862275449101,0.5211267605633803,0.46043165467625896,0.49200000000000016,0.41620203661176414
烟台市,2021,0.5096230913712978,0.4927399604829817,0.3524904214559388,0.5531135531135533,0.25849380491867363,0.3208929827761024,0.4423421846974933,0.6777898882550101,0.6544932059528794,0.07608695652173914,0.6833832335329341,0.30985915492957744,0.5179856115107914,0.4880000000000001,0.48969925011533727
聊城市,2021,0.1543035338079385,0.23119589648126979,0.3065134099616858,0.3296703296703297,0.0686302836650407,0.11199064084658791,0.04567128920775187,0.2151711154783029,0.07956837818292543,0.0,0.5606287425149701,1.0,0.5611510791366907,0.24,0.18409079302093417
菏泽市,2021,0.14103719250995214,0.22143079139866992,0.38314176245210724,0.4175824175824176,0.03711949963458368,1.0,0.05427840237980664,0.11121591841407338,0.11671678148669737,0.01086956521739131,0.7320359281437125,0.32394366197183094,0.5683453237410071,0.43200000000000016,0.2799119328467628
青岛市,2021,0.8656324944092714,0.7547918068038012,0.030651340996168744,0.9816849816849816,1.0,0.6398399383102531,1.0,1.0,1.0,0.36956521739130443,1.0,0.0,0.3057553956834533,0.8120000000000002,1.0
东营市,2022,0.4323635466535691,0.5143468457247246,1.0,0.0,0.023403640566310314,0.0966620507680012,0.0672601601119909,0.2657640253636323,0.12196932211776348,0.02173913043478261,0.684880239520958,0.1408450704225352,1.0,0.0,0.08080183421166531
临沂市,2022,0.13232439356567072,0.2732705688472383,0.2720306513409962,0.5567765567765569,0.18262317929194213,0.16948371130401138,0.23251235837088235,0.39034665114829586,0.36470901686141666,0.03260869565217391,0.7380239520958084,0.3661971830985916,0.6366906474820143,0.34,0.4692958993009579
威海市,2022,0.47947555102180245,0.5522005274607289,0.13793103448275867,0.6483516483516485,0.07920186277342489,0.0540813346755328,0.0957500328098342,0.18478905509657642,0.1792714954516043,0.02173913043478261,0.17964071856287428,0.6338028169014084,0.27338129496402885,0.6680000000000001,0.11555807390656442
德州市,2022,0.24738994406573117,0.3657237511267072,0.37931034482758613,0.4065934065934067,0.0863402280877679,0.115046123806815,0.11717485454306838,0.3041914706200352,0.19491493167890991,0.03260869565217391,0.0,0.5492957746478874,0.5071942446043166,0.43200000000000016,0.23220140207860965
日照市,2022,0.18515801115806807,0.31572146797843487,0.36781609195402304,0.4542124542124542,0.0,0.09652583645383572,0.0,0.13815881526142731,0.0,0.01086956521739131,0.6511976047904191,0.6338028169014084,0.3920863309352518,0.5360000000000003,0.0
枣庄市,2022,0.019074199262005577,0.18227599391460864,0.19923371647509588,0.6153846153846153,0.018814691435661234,0.0,0.008475873835250886,0.0,0.013283599132188939,0.01086956521739131,0.7110778443113773,0.4084507042253521,0.3489208633093524,0.6480000000000001,0.025631758498507393
泰安市,2022,0.20021558936079326,0.327819971972149,0.32567049808429116,0.4322344322344322,0.059010486598568924,0.06837108180740147,0.13086749201627368,0.17616729630548295,0.15789974498534617,0.11956521739130434,0.6534431137724551,0.647887323943662,0.5071942446043166,0.4040000000000001,0.11523246196296141
济南市,2022,0.8154846077314862,0.8221780005838987,0.0,1.0,0.7762802318269116,0.5455519952208061,0.8870466774574566,0.6578878956707561,0.5942222053058273,1.0,0.815119760479042,0.0,0.1366906474820143,1.0,0.7694156731401032
济宁市,2022,0.1691519657054038,0.30286088693243485,0.1417624521072798,0.5897435897435899,0.1602563013070007,0.10554210032146275,0.25230762500546833,0.24124627145700966,0.35540288509115825,0.043478260869565216,0.4483532934131737,0.6338028169014084,0.0,0.9760000000000002,0.34398929624738117
淄博市,2022,0.5564101318566258,0.6140161342570715,0.5172413793103448,0.4761904761904762,0.15316892431633156,0.1523085592853441,0.22470361783105122,0.3079462485610527,0.3100711757317398,0.13043478260869565,0.3046407185628743,0.05633802816901413,0.7374100719424461,0.3160000000000002,0.18482062027327723
滨州市,2022,0.20644550681771937,0.33282560303833797,0.46360153256704983,0.3406593406593406,0.04599146795383857,0.11577168901649469,0.12904107791241962,0.2994345970629575,0.22403227648155902,0.01086956521739131,0.81062874251497,0.4929577464788732,0.81294964028777,0.10800000000000011,0.17944955675405477
潍坊市,2022,0.19550192639489303,0.32403262519897097,0.3448275862068965,0.47985347985348,0.32635926372860613,0.2438817829831117,0.4769893696137189,0.6404726584114022,0.7661096943630343,0.11956521739130434,0.6818862275449101,0.5211267605633803,0.46043165467625896,0.49200000000000016,0.41620203661176414
烟台市,2022,0.4730381177012426,0.5470281609825678,0.3524904214559388,0.5531135531135533,0.25849380491867363,0.3208929827761024,0.4423421846974933,0.6777898882550101,0.6544932059528794,0.07608695652173914,0.6833832335329341,0.30985915492957744,0.5179856115107914,0.4880000000000001,0.48969925011533727
聊城市,2022,0.14271761560618187,0.2816213432328514,0.3065134099616858,0.3296703296703297,0.0686302836650407,0.11199064084658791,0.04567128920775187,0.2151711154783029,0.07956837818292543,0.0,0.5606287425149701,1.0,0.5611510791366907,0.24,0.18409079302093417
菏泽市,2022,0.09651292389233425,0.2444966715424762,0.38314176245210724,0.4175824175824176,0.03711949963458368,1.0,0.05427840237980664,0.11121591841407338,0.11671678148669737,0.01086956521739131,0.7320359281437125,0.32394366197183094,0.5683453237410071,0.43200000000000016,0.2799119328467628
青岛市,2022,0.8451354818281079,0.8460019657558125,0.030651340996168744,0.9816849816849816,1.0,0.6398399383102531,1.0,1.0,1.0,0.36956521739130443,1.0,0.0,0.3057553956834533,0.8120000000000002,1.0
东营市,2023,0.48502613654150156,0.6502737752862932,1.0,0.0,0.023403640566310314,0.0966620507680012,0.0672601601119909,0.2657640253636323,0.12196932211776348,0.02173913043478261,0.684880239520958,0.1408450704225352,1.0,0.0,0.08080183421166531
临沂市,2023,0.12026114952206701,0.32913250314370524,0.2720306513409962,0.5567765567765569,0.18262317929194213,0.16948371130401138,0.23251235837088235,0.39034665114829586,0.36470901686141666,0.03260869565217391,0.7380239520958084,0.3661971830985916,0.6366906474820143,0.34,0.4692958993009579
威海市,2023,0.4205223800039931,0.5934842829567358,0.13793103448275867,0.6483516483516485,0.07920186277342489,0.0540813346755328,0.0957500328098342,0.18478905509657642,0.1792714954516043,0.02173913043478261,0.17964071856287428,0.6338028169014084,0.27338129496402885,0.6680000000000001,0.11555807390656442
德州市,2023,0.16345003022501312,0.3671562515431634,0.37931034482758613,0.4065934065934067,0.0863402280877679,0.115046123806815,0.11717485454306838,0.3041914706200352,0.19491493167890991,0.03260869565217391,0.0,0.5492957746478874,0.5071942446043166,0.43200000000000016,0.23220140207860965
日照市,2023,0.1491109707806856,0.3545320580071918,0.36781609195402304,0.4542124542124542,0.0,0.09652583645383572,0.0,0.13815881526142731,0.0,0.01086956521739131,0.6511976047904191,0.6338028169014084,0.3920863309352518,0.5360000000000003,0.0
枣庄市,2023,0.01924370896909249,0.24019614542787537,0.19923371647509588,0.6153846153846153,0.018814691435661234,0.0,0.008475873835250886,0.0,0.013283599132188939,0.01086956521739131,0.7110778443113773,0.4084507042253521,0.3489208633093524,0.6480000000000001,0.025631758498507393
泰安市,2023,0.10203522968312244,0.31308629451256914,0.32567049808429116,0.4322344322344322,0.059010486598568924,0.06837108180740147,0.13086749201627368,0.17616729630548295,0.15789974498534617,0.11956521739130434,0.6534431137724551,0.647887323943662,0.5071942446043166,0.4040000000000001,0.11523246196296141
济南市,2023,0.7435265845193949,0.8778591128796365,0.0,1.0,0.7762802318269116,0.5455519952208061,0.8870466774574566,0.6578878956707561,0.5942222053058273,1.0,0.815119760479042,0.0,0.1366906474820143,1.0,0.7694156731401032
济宁市,2023,0.11183390275101641,0.32171310477757176,0.1417624521072798,0.5897435897435899,0.1602563013070007,0.10554210032146275,0.25230762500546833,0.24124627145700966,0.35540288509115825,0.043478260869565216,0.4483532934131737,0.6338028169014084,0.0,0.9760000000000002,0.34398929624738117
淄博市,2023,0.5463355768210119,0.7042509725129088,0.5172413793103448,0.4761904761904762,0.15316892431633156,0.1523085592853441,0.22470361783105122,0.3079462485610527,0.3100711757317398,0.13043478260869565,0.3046407185628743,0.05633802816901413,0.7374100719424461,0.3160000000000002,0.18482062027327723
滨州市,2023,0.16462883952136576,0.3681940822849171,0.46360153256704983,0.3406593406593406,0.04599146795383857,0.11577168901649469,0.12904107791241962,0.2994345970629575,0.22403227648155902,0.01086956521739131,0.81062874251497,0.4929577464788732,0.81294964028777,0.10800000000000011,0.17944955675405477
潍坊市,2023,0.14728200883002138,0.35292182898730673,0.3448275862068965,0.47985347985348,0.32635926372860613,0.2438817829831117,0.4769893696137189,0.6404726584114022,0.7661096943630343,0.11956521739130434,0.6818862275449101,0.5211267605633803,0.46043165467625896,0.49200000000000016,0.41620203661176414
烟台市,2023,0.4013749233130207,0.5766267477796923,0.3524904214559388,0.5531135531135533,0.25849380491867363,0.3208929827761024,0.4423421846974933,0.6777898882550101,0.6544932059528794,0.07608695652173914,0.6833832335329341,0.30985915492957744,0.5179856115107914,0.4880000000000001,0.48969925011533727
聊城市,2023,0.07030351851552008,0.2851495065689335,0.3065134099616858,0.3296703296703297,0.0686302836650407,0.11199064084658791,0.04567128920775187,0.2151711154783029,0.07956837818292543,0.0,0.5606287425149701,1.0,0.5611510791366907,0.24,0.18409079302093417
菏泽市,2023,0.04123493696825123,0.25955735384136625,0.38314176245210724,0.4175824175824176,0.03711949963458368,1.0,0.05427840237980664,0.11121591841407338,0.11671678148669737,0.01086956521739131,0.7320359281437125,0.32394366197183094,0.5683453237410071,0.43200000000000016,0.2799119328467628
青岛市,2023,0.8408634998767602,0.9635551142412863,0.030651340996168744,0.9816849816849816,1.0,0.6398399383102531,1.0,1.0,1.0,0.36956521739130443,1.0,0.0,0.3057553956834533,0.8120000000000002,1.0
东营市,2024,0.5229368279207153,0.7138133824888157,1.0,0.0,0.023403640566310314,0.0966620507680012,0.0672601601119909,0.2657640253636323,0.12196932211776348,0.02173913043478261,0.684880239520958,0.1408450704225352,1.0,0.0,0.08080183421166531
临沂市,2024,0.08808219134952792,0.3205124448987984,0.2720306513409962,0.5567765567765569,0.18262317929194213,0.16948371130401138,0.23251235837088235,0.39034665114829586,0.36470901686141666,0.03260869565217391,0.7380239520958084,0.3661971830985916,0.6366906474820143,0.34,0.4692958993009579
威海市,2024,0.5055441761974405,0.6980827321641966,0.13793103448275867,0.6483516483516485,0.07920186277342489,0.0540813346755328,0.0957500328098342,0.18478905509657642,0.1792714954516043,0.02173913043478261,0.17964071856287428,0.6338028169014084,0.27338129496402885,0.6680000000000001,0.11555807390656442
德州市,2024,0.1757676793845617,0.3998189113749157,0.37931034482758613,0.4065934065934067,0.0863402280877679,0.115046123806815,0.11717485454306838,0.3041914706200352,0.19491493167890991,0.03260869565217391,0.0,0.5492957746478874,0.5071942446043166,0.43200000000000016,0.23220140207860965
日照市,2024,0.1641119333034686,0.3892769613151176,0.36781609195402304,0.4542124542124542,0.0,0.09652583645383572,0.0,0.13815881526142731,0.0,0.01086956521739131,0.6511976047904191,0.6338028169014084,0.3920863309352518,0.5360000000000003,0.0
枣庄市,2024,0.0,0.2408471831554492,0.19923371647509588,0.6153846153846153,0.018814691435661234,0.0,0.008475873835250886,0.0,0.013283599132188939,0.01086956521739131,0.7110778443113773,0.4084507042253521,0.3489208633093524,0.6480000000000001,0.025631758498507393
泰安市,2024,0.0978934019513126,0.3293861190051646,0.32567049808429116,0.4322344322344322,0.059010486598568924,0.06837108180740147,0.13086749201627368,0.17616729630548295,0.15789974498534617,0.11956521739130434,0.6534431137724551,0.647887323943662,0.5071942446043166,0.4040000000000001,0.11523246196296141
济南市,2024,0.7945477132437723,0.9594697625139262,0.0,1.0,0.7762802318269116,0.5455519952208061,0.8870466774574566,0.6578878956707561,0.5942222053058273,1.0,0.815119760479042,0.0,0.1366906474820143,1.0,0.7694156731401032
济宁市,2024,0.11607929163720476,0.3458342073152433,0.1417624521072798,0.5897435897435899,0.1602563013070007,0.10554210032146275,0.25230762500546833,0.24124627145700966,0.35540288509115825,0.043478260869565216,0.4483532934131737,0.6338028169014084,0.0,0.9760000000000002,0.34398929624738117
淄博市,2024,0.5260183625958242,0.716600452868225,0.5172413793103448,0.4761904761904762,0.15316892431633156,0.1523085592853441,0.22470361783105122,0.3079462485610527,0.3100711757317398,0.13043478260869565,0.3046407185628743,0.05633802816901413,0.7374100719424461,0.3160000000000002,0.18482062027327723
滨州市,2024,0.23114669746739483,0.4499060391253111,0.46360153256704983,0.3406593406593406,0.04599146795383857,0.11577168901649469,0.12904107791241962,0.2994345970629575,0.22403227648155902,0.01086956521739131,0.81062874251497,0.4929577464788732,0.81294964028777,0.10800000000000011,0.17944955675405477
潍坊市,2024,0.14097967727600536,0.3683551699415438,0.3448275862068965,0.47985347985348,0.32635926372860613,0.2438817829831117,0.4769893696137189,0.6404726584114022,0.7661096943630343,0.11956521739130434,0.6818862275449101,0.5211267605633803,0.46043165467625896,0.49200000000000016,0.41620203661176414
烟台市,2024,0.4862834881465764,0.6806625507243385,0.3524904214559388,0.5531135531135533,0.25849380491867363,0.3208929827761024,0.4423421846974933,0.6777898882550101,0.6544932059528794,0.07608695652173914,0.6833832335329341,0.30985915492957744,0.5179856115107914,0.4880000000000001,0.48969925011533727
聊城市,2024,0.0925654560468917,0.32456729923550454,0.3065134099616858,0.3296703296703297,0.0686302836650407,0.11199064084658791,0.04567128920775187,0.2151711154783029,0.07956837818292543,0.0,0.5606287425149701,1.0,0.5611510791366907,0.24,0.18409079302093417
菏泽市,2024,0.04562740293362612,0.2821145374490372,0.38314176245210724,0.4175824175824176,0.03711949963458368,1.0,0.05427840237980664,0.11121591841407338,0.11671678148669737,0.01086956521739131,0.7320359281437125,0.32394366197183094,0.5683453237410071,0.43200000000000016,0.2799119328467628
青岛市,2024,0.8393601202523793,1.0,0.030651340996168744,0.9816849816849816,1.0,0.6398399383102531,1.0,1.0,1.0,0.36956521739130443,1.0,0.0,0.3057553956834533,0.8120000000000002,1.0
